allies_condition,healthy_friendliness,community_trusting_vulnerability,protective_behavior,fearful_withdrawn_relationship,willingness_to_flee,learned_helplessness,bully_behavior,aggressive_withdrawn_relationship,dangerous_trust
Standard Allies (Low Threat),1.7585931254996003,0.07993605115907274,29.17665867306155,0.0,1.4388489208633093,0.0,35.891286970423664,29.896083133493207,1.7585931254996003
Standard Allies (Low Threat),0.0,0.6024096385542169,14.939759036144578,0.0,0.24096385542168675,0.0,30.72289156626506,51.44578313253012,2.0481927710843375
Standard Allies (Low Threat),7.756813417190775,0.0,5.765199161425577,0.10482180293501048,0.0,0.0,38.9937106918239,33.857442348008384,13.522012578616351
Standard Allies (Low Threat),13.318777292576419,0.0,4.6943231441048034,0.7641921397379913,0.0,0.0,32.20524017467249,27.83842794759825,21.179039301310045
Standard Allies (Low Threat),14.398422090729783,0.0,6.508875739644971,0.0,0.2958579881656805,0.0,33.629191321499015,24.95069033530572,20.216962524654832
Standard Allies (Low Threat),0.0,0.2846975088967972,18.00711743772242,0.0,2.491103202846975,0.0,45.05338078291815,27.82918149466192,6.334519572953736
Standard Allies (Low Threat),13.523459061637535,0.27598896044158233,10.119595216191353,0.09199632014719411,0.0,0.0,27.874885004599815,22.539098436062556,25.57497700091996
Standard Allies (Low Threat),13.66120218579235,0.0,5.828779599271402,0.09107468123861566,0.273224043715847,0.0,27.50455373406193,22.22222222222222,30.418943533697632
Standard Allies (Low Threat),1.9984012789768186,0.0,18.864908073541166,0.0,0.23980815347721823,0.0,38.60911270983213,31.334932054356514,8.952837729816148
Standard Allies (Low Threat),0.0,0.350385423966363,25.788367203924317,0.0,1.1913104414856341,0.0,44.639103013314646,26.97967764540995,1.051156271899089
Standard Allies (Low Threat),3.995560488346282,0.22197558268590456,14.206437291897892,0.22197558268590456,0.0,0.0,42.06437291897891,37.735849056603776,1.5538290788013318
Standard Allies (Low Threat),8.605577689243027,0.0796812749003984,13.944223107569721,0.0,0.6374501992031872,0.0,36.97211155378486,21.752988047808763,18.00796812749004
Standard Allies (Low Threat),0.06920415224913495,0.0,26.43598615916955,0.0,0.06920415224913495,0.0,45.46712802768166,26.71280276816609,1.245674740484429
Standard Allies (Low Threat),2.8528528528528527,0.37537537537537535,7.057057057057057,0.0,1.5015015015015014,0.0,55.78078078078078,27.92792792792793,4.504504504504505
Standard Allies (Low Threat),0.08237232289950576,0.08237232289950576,27.26523887973641,0.0,0.4942339373970346,0.0,38.056013179571664,32.37232289950577,1.6474464579901154
Standard Allies (Low Threat),15.184815184815184,0.2997002997002997,9.79020979020979,0.0999000999000999,0.0,0.0,29.57042957042957,23.676323676323676,21.37862137862138
Standard Allies (Low Threat),7.2388059701492535,0.0,20.223880597014926,0.0,0.0,0.0,41.56716417910448,21.865671641791046,9.104477611940299
Standard Allies (Low Threat),7.592891760904685,0.08077544426494346,19.78998384491115,0.0,0.40387722132471726,0.0,37.237479806138936,21.324717285945074,13.5702746365105
Standard Allies (Low Threat),10.61865189289012,0.0,7.386888273314866,0.18467220683287167,0.0,0.0,30.101569713758078,24.469067405355496,27.239150507848567
Standard Allies (Low Threat),0.9018036072144289,0.30060120240480964,14.02805611222445,0.20040080160320642,2.004008016032064,0.0,40.88176352705411,40.28056112224449,1.402805611222445
Standard Allies (Low Threat),1.5923566878980893,0.0,10.615711252653927,0.21231422505307856,0.0,0.0,45.64755838641189,40.445859872611464,1.4861995753715498
