source_file,source_path,agent_type,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,74,6.5979381443298974,49.27835051546392,34.22680412371134,9.896907216494846
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,75,4.661389621811785,71.2401055408971,7.387862796833773,16.710642040457344
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,76,5.029585798816568,58.18540433925049,8.777120315581854,28.007889546351084
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,77,4.533565823888405,83.60941586748038,6.713164777680906,5.143853530950305
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,78,6.606606606606606,16.116116116116117,41.04104104104104,36.23623623623624
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,79,7.504873294346978,39.57115009746588,18.03118908382066,34.89278752436647
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,80,6.759443339960239,51.39165009940358,30.417495029821072,11.43141153081511
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,81,5.41871921182266,76.84729064039408,8.374384236453201,9.35960591133005
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,82,5.841584158415842,12.376237623762377,35.445544554455445,46.33663366336634
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,83,6.565176022835395,79.7335870599429,7.897240723120837,5.803996194100856
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,84,7.022749752720079,74.1839762611276,9.099901088031652,9.693372898120673
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,85,5.254091300602928,69.68130921619293,6.546080964685616,18.51851851851852
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,86,4.841402337228715,68.69782971619365,9.766277128547578,16.69449081803005
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,87,7.887579329102448,78.33182230281052,6.43699002719855,7.343608340888485
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,88,5.152671755725191,69.94274809160305,12.5,12.404580152671755
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,89,5.8171745152354575,64.1735918744229,9.141274238227147,20.8679593721145
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,90,6.1284046692607,66.53696498054474,7.101167315175097,20.233463035019454
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,91,6.947162426614481,72.89628180039139,9.882583170254403,10.273972602739725
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,92,4.291497975708502,80.5668016194332,7.773279352226721,7.368421052631578
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,93,4.436229205175601,66.26617375231054,6.1922365988909425,23.10536044362292
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,94,4.439959636730576,25.731584258324926,43.390514631685164,26.437941473259336
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,95,7.560483870967742,6.754032258064516,39.314516129032256,46.37096774193548
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,96,6.051873198847262,79.05859750240154,8.93371757925072,5.95581171950048
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,97,6.132075471698113,66.79245283018868,7.547169811320755,19.528301886792455
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,98,5.372290292177191,63.71347785108389,7.634307257304431,23.279924599434494
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,99,5.95903165735568,56.98324022346368,15.456238361266294,21.601489757914337
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,100,4.512489927477841,69.86301369863014,7.4939564867042705,18.13053988718775
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,101,5.7324840764331215,67.69790718835304,6.6424021838034575,19.92720655141037
multiple_runs_NB_HighThreat_2_20260407_101013.csv,multiple_runs_NB_HighThreat_2_20260407_101013.csv,NB,ACE,102,6.022944550669216,64.05353728489483,7.839388145315487,22.084130019120458
