allies_condition,healthy_friendliness,community_trusting_vulnerability,protective_behavior,fearful_withdrawn_relationship,willingness_to_flee,learned_helplessness,bully_behavior,aggressive_withdrawn_relationship,dangerous_trust
Standard Allies (Moderate Threat),1.3570822731128074,0.0,21.713316369804918,0.08481764206955046,2.2900763358778624,0.0,36.4715860899067,31.891433418150974,6.191687871077184
Standard Allies (Moderate Threat),0.8645533141210374,0.19212295869356388,17.963496637848223,0.19212295869356388,0.4803073967339097,0.0,40.05763688760807,38.328530259366,1.9212295869356388
Standard Allies (Moderate Threat),2.6923076923076925,0.28846153846153844,15.096153846153847,0.0,3.8461538461538463,0.0,41.05769230769231,35.28846153846154,1.7307692307692308
Standard Allies (Moderate Threat),5.79064587973274,0.0,19.821826280623608,0.0,0.22271714922049,0.0,40.905716406829995,24.424647364513735,8.834446919079436
Standard Allies (Moderate Threat),2.7671022290545735,0.3843197540353574,23.750960799385087,0.23059185242121444,0.9992313604919293,0.0,39.04688700999231,27.594158339738662,5.226748654880861
Standard Allies (Moderate Threat),2.2413793103448274,0.0,27.32758620689655,0.1724137931034483,2.6724137931034484,0.0,35.86206896551724,31.46551724137931,0.25862068965517243
Standard Allies (Moderate Threat),0.5958291956305859,0.29791459781529295,13.10824230387289,0.49652432969215493,0.0,0.0,43.29692154915591,39.920556107249254,2.284011916583913
Standard Allies (Moderate Threat),7.878787878787879,0.17316017316017315,6.83982683982684,0.0,0.5194805194805194,0.0,33.073593073593074,25.28138528138528,26.233766233766232
Standard Allies (Moderate Threat),0.7272727272727273,0.0,8.969696969696969,0.24242424242424243,0.0,0.0,43.39393939393939,44.121212121212125,2.5454545454545454
Standard Allies (Moderate Threat),5.06454816285998,0.0,15.690168818272095,0.49652432969215493,1.0923535253227408,0.0,41.70804369414101,34.160873882820255,1.7874875868917577
Standard Allies (Moderate Threat),7.2727272727272725,0.0,20.0,0.0,0.5533596837944664,0.0,37.4703557312253,25.770750988142293,8.932806324110672
Standard Allies (Moderate Threat),0.48971596474045054,0.1958863858961802,15.768854064642507,0.1958863858961802,1.6650342801175317,0.0,42.115572967678744,37.6101860920666,1.9588638589618022
Standard Allies (Moderate Threat),0.08992805755395683,0.17985611510791366,11.600719424460431,0.0,1.5287769784172662,0.0,44.96402877697842,36.510791366906474,5.125899280575539
Standard Allies (Moderate Threat),0.0,0.6578947368421053,15.507518796992482,0.0,1.6917293233082706,0.0,44.266917293233085,34.774436090225564,3.101503759398496
Standard Allies (Moderate Threat),5.115346038114343,0.0,15.245737211634905,0.30090270812437314,1.3039117352056169,0.0,42.62788365095286,33.80140421263791,1.60481444332999
Standard Allies (Moderate Threat),0.0,0.8771929824561403,11.793372319688109,0.0,2.2417153996101367,0.0,39.278752436647174,41.13060428849902,4.678362573099415
Standard Allies (Moderate Threat),8.942457231726284,0.0,14.774494556765163,0.0,0.3110419906687403,0.0,40.35769828926905,20.995334370139968,14.618973561430794
Standard Allies (Moderate Threat),10.219594594594595,0.2533783783783784,12.5,0.0,0.0,0.0,33.108108108108105,26.013513513513512,17.905405405405407
Standard Allies (Moderate Threat),5.752212389380531,0.0,13.495575221238939,0.4424778761061947,0.5530973451327433,0.0,40.15486725663717,35.730088495575224,3.8716814159292037
Standard Allies (Moderate Threat),0.0,0.0,8.705357142857142,0.8928571428571429,1.7857142857142858,0.0,37.5,45.870535714285715,5.245535714285714
Standard Allies (Moderate Threat),6.2409288824383164,0.0,22.496371552975326,0.0,0.0,0.0,40.638606676342526,23.00435413642961,7.619738751814223
Standard Allies (Moderate Threat),1.2072434607645874,0.0,10.160965794768611,0.1006036217303823,1.5090543259557343,0.0,46.881287726358146,39.03420523138833,1.1066398390342052
Standard Allies (Moderate Threat),0.3189792663476874,0.7974481658692185,15.470494417862838,0.23923444976076555,1.9138755980861244,0.0,48.006379585326954,30.62200956937799,2.6315789473684212
Standard Allies (Moderate Threat),9.4106463878327,0.0,16.064638783269963,0.0,0.0,0.0,33.840304182509506,25.665399239543728,15.019011406844106
