source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,48,35.28317033123554,-17.40310670724429,-19.39217455991777,1.512110935926522
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,49,15.734076756208907,-17.353304788180296,-19.119653651374524,20.73888168334591
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,50,41.12531346512605,-17.079773189412517,-17.76535955650455,-6.2801807192089925
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,51,8.682038105431317,-17.607956961487933,-19.872143042232437,28.798061898289056
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,52,0.13715790327584543,-15.701506526942284,-18.53252035340758,34.09686897707402
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,53,33.09131069300066,0.15827570616092856,-18.7743099826451,-14.475276416516493
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,54,23.24379480507548,-17.847373333901956,-19.72975051450755,14.333329043334025
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,55,36.246952958785684,-5.355092986254004,-18.743643378285185,-12.148216594246504
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,56,8.266288820734694,-17.25204800337538,-19.025841041262773,28.011600223903457
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,57,35.18387662481281,-2.7709546671108463,-18.33566939647731,-14.077252561224656
