source_file,source_path,run,total_complex_behaviors,total_environment_count,learned_helplessness_pct,healthy_friendliness_pct,help_seeking_vulnerability_pct,ally_environment_pct,protective_behavior,community_trusting_vulnerability,healthy_friendliness,bully_behavior,aggressive_withdrawn_relationship,learned_helplessness,dangerous_trust,threat_count,ally_count,prey_count,threshold_from_figure7A_pct,latent_group
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,256,1242.0,1500.0,17.55233494363929,1.2077294685990339,0.0,35.13333333333333,50.0,0.0,15.0,515.0,414.0,218.0,30.0,466.0,527.0,507.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,257,1022.0,1500.0,0.0,30.136986301369863,0.0,33.06666666666666,267.0,0.0,308.0,325.0,90.0,0.0,32.0,454.0,496.0,550.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,258,1004.0,1500.0,24.701195219123505,6.872509960159362,0.0,33.2,54.0,0.0,69.0,253.0,345.0,248.0,35.0,497.0,498.0,505.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,259,1043.0,1500.0,24.544582933844676,0.19175455417066153,0.0,32.53333333333333,47.0,0.0,2.0,313.0,395.0,256.0,30.0,465.0,488.0,547.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,260,1054.0,1500.0,9.582542694497153,30.834914611005694,0.0,33.46666666666667,152.0,0.0,325.0,362.0,75.0,101.0,39.0,475.0,502.0,523.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,261,963.0,1500.0,26.687435098650052,1.6614745586708204,0.0,35.13333333333333,43.0,0.0,16.0,205.0,418.0,257.0,24.0,496.0,527.0,477.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,262,938.0,1500.0,0.21321961620469082,36.034115138592746,0.0,33.2,290.0,0.0,338.0,231.0,48.0,2.0,29.0,489.0,498.0,513.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,263,1119.0,1500.0,7.864164432529044,13.315460232350313,0.0,34.0,178.0,0.0,149.0,409.0,258.0,88.0,37.0,489.0,510.0,501.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,264,1119.0,1500.0,12.600536193029491,9.383378016085791,0.0,34.46666666666667,120.0,0.0,105.0,416.0,311.0,141.0,26.0,463.0,517.0,520.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,265,947.0,1500.0,28.299894403379096,0.0,0.0,33.13333333333333,36.0,0.0,0.0,199.0,407.0,268.0,37.0,516.0,497.0,487.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,266,1317.0,1500.0,12.37661351556568,8.656036446469248,0.0,33.53333333333333,134.0,0.0,114.0,583.0,297.0,163.0,26.0,477.0,503.0,520.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,267,1237.0,1500.0,17.54244139046079,4.607922392886015,0.0,31.6,80.0,0.0,57.0,530.0,321.0,217.0,32.0,519.0,474.0,507.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,268,926.0,1500.0,0.4319654427645789,35.42116630669546,0.0,33.06666666666666,310.0,0.0,328.0,183.0,70.0,4.0,31.0,494.0,496.0,510.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,269,944.0,1500.0,0.0,41.63135593220339,0.0,33.86666666666667,307.0,0.0,393.0,215.0,2.0,0.0,27.0,488.0,508.0,504.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,270,1305.0,1500.0,19.923371647509576,0.45977011494252873,0.0,32.53333333333333,34.0,0.0,6.0,592.0,384.0,260.0,29.0,481.0,488.0,531.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,271,1023.0,1500.0,1.0752688172043012,37.43890518084066,0.0,35.266666666666666,317.0,0.0,383.0,250.0,37.0,11.0,25.0,486.0,529.0,485.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,272,751.0,1500.0,25.166444740346204,39.680426098535285,0.0,32.46666666666667,41.0,0.0,298.0,91.0,102.0,189.0,30.0,510.0,487.0,503.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,273,1168.0,1500.0,10.95890410958904,10.188356164383562,0.0,32.93333333333333,163.0,0.0,119.0,444.0,280.0,128.0,34.0,494.0,494.0,512.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,274,1248.0,1500.0,12.740384615384615,14.663461538461538,0.0,31.533333333333335,157.0,0.0,183.0,500.0,212.0,159.0,37.0,522.0,473.0,505.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,275,942.0,1500.0,24.309978768577494,0.743099787685775,0.0,34.4,46.0,0.0,7.0,238.0,393.0,229.0,29.0,461.0,516.0,523.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,276,989.0,1500.0,0.0,31.850353892821033,0.0,31.8,304.0,0.0,315.0,268.0,63.0,0.0,39.0,509.0,477.0,514.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,277,1384.0,1500.0,18.28034682080925,0.2167630057803468,0.0,33.93333333333333,40.0,0.0,3.0,650.0,402.0,253.0,36.0,489.0,509.0,502.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,278,946.0,1500.0,0.21141649048625794,37.2093023255814,0.0,31.133333333333336,320.0,0.0,352.0,228.0,2.0,2.0,42.0,520.0,467.0,513.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,279,1167.0,1500.0,18.42330762639246,5.3984575835475574,0.0,31.8,65.0,0.0,63.0,462.0,322.0,215.0,40.0,498.0,477.0,525.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,280,1300.0,1500.0,20.76923076923077,0.46153846153846156,0.0,33.666666666666664,31.0,0.0,6.0,572.0,391.0,270.0,30.0,482.0,505.0,513.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,281,1136.0,1500.0,8.714788732394366,16.725352112676056,0.0,32.666666666666664,204.0,0.0,190.0,399.0,206.0,99.0,38.0,497.0,490.0,513.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,282,1145.0,1500.0,10.393013100436681,9.606986899563319,0.0,31.6,174.0,0.0,110.0,444.0,267.0,119.0,31.0,475.0,474.0,551.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,283,1256.0,1500.0,21.656050955414013,3.901273885350318,0.0,32.6,36.0,0.0,49.0,539.0,334.0,272.0,26.0,481.0,489.0,530.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,284,1030.0,1500.0,21.650485436893206,0.0,0.0,32.4,68.0,0.0,0.0,304.0,401.0,223.0,34.0,502.0,486.0,512.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,285,998.0,1500.0,0.1002004008016032,39.77955911823648,0.0,34.06666666666667,315.0,0.0,397.0,239.0,12.0,1.0,34.0,484.0,511.0,505.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,286,1425.0,1500.0,21.12280701754386,0.0,0.0,32.06666666666666,27.0,0.0,0.0,692.0,378.0,301.0,27.0,512.0,481.0,507.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,287,1169.0,1500.0,12.403763900769889,10.26518391787853,0.0,32.06666666666666,145.0,0.0,120.0,463.0,252.0,145.0,44.0,506.0,481.0,513.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,288,1148.0,1500.0,19.51219512195122,1.8292682926829267,0.0,32.800000000000004,76.0,0.0,21.0,436.0,373.0,224.0,18.0,496.0,492.0,512.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,289,942.0,1500.0,25.159235668789808,0.0,0.0,34.0,46.0,0.0,0.0,220.0,409.0,237.0,30.0,487.0,510.0,503.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,290,1233.0,1500.0,21.49229521492295,0.8110300081103,0.0,31.0,56.0,0.0,10.0,530.0,350.0,265.0,22.0,507.0,465.0,528.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,291,1383.0,1500.0,20.17353579175705,0.7230657989877078,0.0,33.2,60.0,0.0,10.0,636.0,373.0,279.0,25.0,530.0,498.0,472.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,292,897.0,1500.0,34.33667781493868,0.0,0.0,31.0,32.0,0.0,0.0,184.0,352.0,308.0,21.0,532.0,465.0,503.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,293,958.0,1500.0,23.173277661795407,1.4613778705636742,0.0,34.4,67.0,0.0,14.0,249.0,386.0,222.0,20.0,474.0,516.0,510.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,294,1398.0,1500.0,19.027181688125893,0.9298998569384835,0.0,34.4,62.0,0.0,13.0,624.0,397.0,266.0,36.0,497.0,516.0,487.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,295,1274.0,1500.0,15.463108320251179,4.395604395604396,0.0,33.6,68.0,0.0,56.0,566.0,353.0,197.0,34.0,463.0,504.0,533.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,296,1234.0,1500.0,18.47649918962723,6.40194489465154,0.0,32.93333333333333,72.0,0.0,79.0,502.0,322.0,228.0,31.0,483.0,494.0,523.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,297,1033.0,1500.0,20.232333010648595,0.0968054211035818,0.0,34.599999999999994,59.0,0.0,1.0,320.0,418.0,209.0,26.0,446.0,519.0,535.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,298,1264.0,1500.0,17.64240506329114,4.984177215189874,0.0,34.0,76.0,0.0,63.0,517.0,352.0,223.0,33.0,492.0,510.0,498.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,299,1061.0,1500.0,0.0,27.521206409048066,0.0,32.06666666666666,315.0,0.0,292.0,327.0,90.0,0.0,37.0,489.0,481.0,530.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,300,916.0,1500.0,27.510917030567683,1.9650655021834063,0.0,33.06666666666666,44.0,0.0,18.0,179.0,387.0,252.0,36.0,481.0,496.0,523.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,301,1251.0,1500.0,15.587529976019185,3.5171862509992007,0.0,34.0,93.0,0.0,44.0,535.0,358.0,195.0,26.0,474.0,510.0,516.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,302,1058.0,1500.0,11.436672967863894,17.76937618147448,0.0,32.06666666666666,169.0,0.0,188.0,340.0,200.0,121.0,40.0,513.0,481.0,506.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,303,875.0,1500.0,1.3714285714285714,44.114285714285714,0.0,32.86666666666667,297.0,0.0,386.0,139.0,6.0,12.0,35.0,480.0,493.0,527.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,304,957.0,1500.0,0.0,37.82654127481714,0.0,33.46666666666667,287.0,0.0,362.0,235.0,35.0,0.0,38.0,479.0,502.0,519.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,305,1163.0,1500.0,9.716251074806536,13.671539122957869,0.0,33.800000000000004,172.0,0.0,159.0,428.0,253.0,113.0,38.0,502.0,507.0,491.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,306,1365.0,1500.0,21.39194139194139,1.391941391941392,0.0,34.13333333333333,41.0,0.0,19.0,601.0,383.0,292.0,29.0,500.0,512.0,488.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,307,1178.0,1500.0,11.37521222410866,3.395585738539898,0.0,32.666666666666664,154.0,0.0,40.0,473.0,353.0,134.0,24.0,479.0,490.0,531.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,308,934.0,1500.0,1.7130620985010707,37.25910064239829,0.0,31.066666666666663,280.0,0.0,348.0,224.0,27.0,16.0,39.0,509.0,466.0,525.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,309,1103.0,1500.0,21.12420670897552,0.271985494106981,0.0,32.6,43.0,0.0,3.0,412.0,385.0,233.0,27.0,472.0,489.0,539.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,310,1024.0,1500.0,0.48828125,30.859375,0.0,34.86666666666667,307.0,0.0,316.0,265.0,103.0,5.0,28.0,484.0,523.0,493.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,311,993.0,1500.0,0.2014098690835851,38.26787512588117,0.0,31.333333333333336,345.0,0.0,380.0,229.0,0.0,2.0,37.0,540.0,470.0,490.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,312,967.0,1500.0,0.0,32.16132368148914,0.0,31.8,293.0,0.0,311.0,262.0,63.0,0.0,38.0,508.0,477.0,515.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,313,1014.0,1500.0,0.0,32.24852071005917,0.0,32.800000000000004,299.0,0.0,327.0,298.0,59.0,0.0,31.0,485.0,492.0,523.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,314,952.0,1500.0,24.89495798319328,0.31512605042016806,0.0,35.0,42.0,0.0,3.0,233.0,411.0,237.0,26.0,480.0,525.0,495.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,315,965.0,1500.0,26.01036269430052,1.6580310880829014,0.0,33.6,46.0,0.0,16.0,231.0,393.0,251.0,28.0,481.0,504.0,515.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,316,914.0,1500.0,1.8599562363238513,34.68271334792122,0.0,32.53333333333333,275.0,0.0,317.0,195.0,73.0,17.0,37.0,485.0,488.0,527.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,317,1259.0,1500.0,13.18506751389992,5.003971405877681,0.0,32.733333333333334,128.0,0.0,63.0,552.0,321.0,166.0,29.0,504.0,491.0,505.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,318,1009.0,1500.0,0.39643211100099107,37.56194251734391,0.0,33.93333333333333,309.0,0.0,379.0,253.0,32.0,4.0,32.0,474.0,509.0,517.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,319,904.0,1500.0,1.3274336283185841,33.4070796460177,0.0,32.800000000000004,297.0,0.0,302.0,173.0,93.0,12.0,27.0,500.0,492.0,508.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,320,1029.0,1500.0,23.9067055393586,0.6802721088435374,0.0,32.666666666666664,63.0,0.0,7.0,303.0,388.0,246.0,22.0,495.0,490.0,515.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,321,905.0,1500.0,0.0,41.32596685082873,0.0,32.800000000000004,312.0,0.0,374.0,177.0,11.0,0.0,31.0,482.0,492.0,526.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,322,900.0,1500.0,0.7777777777777778,37.55555555555555,0.0,31.133333333333336,311.0,0.0,338.0,174.0,32.0,7.0,38.0,479.0,467.0,554.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,323,998.0,1500.0,0.0,39.67935871743487,0.0,35.93333333333334,299.0,0.0,396.0,227.0,45.0,0.0,31.0,470.0,539.0,491.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,324,933.0,1500.0,19.614147909967848,0.0,0.0,31.266666666666666,88.0,0.0,0.0,253.0,373.0,183.0,36.0,495.0,469.0,536.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,325,1193.0,1500.0,21.374685666387258,3.8558256496227994,0.0,32.733333333333334,32.0,0.0,46.0,467.0,355.0,255.0,38.0,504.0,491.0,505.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,326,914.0,1500.0,0.437636761487965,39.27789934354486,0.0,32.13333333333333,330.0,0.0,359.0,157.0,30.0,4.0,34.0,509.0,482.0,509.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,327,1191.0,1500.0,9.991603694374476,12.594458438287154,0.0,33.2,182.0,0.0,150.0,472.0,236.0,119.0,32.0,487.0,498.0,515.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,328,951.0,1500.0,30.38906414300736,0.10515247108307045,0.0,31.733333333333334,44.0,0.0,1.0,220.0,376.0,289.0,21.0,531.0,476.0,493.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,329,913.0,1500.0,2.4096385542168677,40.854326396495075,0.0,32.800000000000004,281.0,0.0,373.0,160.0,31.0,22.0,46.0,502.0,492.0,506.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,330,922.0,1500.0,2.711496746203905,39.69631236442516,0.0,33.06666666666666,240.0,0.0,366.0,213.0,36.0,25.0,42.0,479.0,496.0,525.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,331,945.0,1500.0,0.4232804232804233,36.402116402116405,0.0,33.53333333333333,326.0,0.0,344.0,190.0,53.0,4.0,28.0,502.0,503.0,495.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,332,977.0,1500.0,0.0,30.296827021494373,0.0,30.733333333333334,332.0,0.0,296.0,243.0,74.0,0.0,32.0,556.0,461.0,483.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,333,957.0,1500.0,1.2539184952978055,37.61755485893417,0.0,31.866666666666667,336.0,0.0,360.0,184.0,23.0,12.0,42.0,524.0,478.0,498.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,334,1024.0,1500.0,24.51171875,0.09765625,0.0,31.333333333333336,46.0,0.0,1.0,311.0,375.0,251.0,40.0,526.0,470.0,504.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,335,793.0,1500.0,1.8915510718789406,43.37957124842371,0.0,32.266666666666666,287.0,0.0,344.0,79.0,33.0,15.0,35.0,471.0,484.0,545.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,336,1276.0,1500.0,19.122257053291534,1.6457680250783697,0.0,32.733333333333334,43.0,0.0,21.0,580.0,374.0,244.0,14.0,492.0,491.0,517.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,337,1156.0,1500.0,10.640138408304498,10.640138408304498,0.0,32.266666666666666,154.0,0.0,123.0,447.0,268.0,123.0,41.0,478.0,484.0,538.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,338,1145.0,1500.0,8.034934497816595,16.85589519650655,0.0,33.800000000000004,175.0,0.0,193.0,431.0,212.0,92.0,42.0,494.0,507.0,499.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,339,958.0,1500.0,28.39248434237996,0.10438413361169101,0.0,33.13333333333333,42.0,0.0,1.0,208.0,409.0,272.0,26.0,504.0,497.0,499.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,340,1146.0,1500.0,15.706806282722512,1.9197207678883073,0.0,33.93333333333333,115.0,0.0,22.0,410.0,383.0,180.0,36.0,502.0,509.0,489.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,341,992.0,1500.0,22.883064516129032,1.411290322580645,0.0,35.4,55.0,0.0,14.0,245.0,413.0,227.0,38.0,458.0,531.0,511.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,342,1164.0,1500.0,23.281786941580755,0.7731958762886598,0.0,30.599999999999998,73.0,0.0,9.0,422.0,365.0,271.0,24.0,540.0,459.0,501.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,343,1017.0,1500.0,0.2949852507374631,36.67649950835792,0.0,34.266666666666666,319.0,0.0,373.0,256.0,35.0,3.0,31.0,491.0,514.0,495.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,344,1182.0,1500.0,17.174280879864636,5.922165820642978,0.0,32.2,63.0,0.0,70.0,506.0,308.0,203.0,32.0,491.0,483.0,526.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,345,915.0,1500.0,0.1092896174863388,36.6120218579235,0.0,32.33333333333333,309.0,0.0,335.0,179.0,57.0,1.0,34.0,497.0,485.0,518.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,346,966.0,1500.0,0.8281573498964804,34.05797101449276,0.0,32.266666666666666,293.0,0.0,329.0,246.0,53.0,8.0,37.0,489.0,484.0,527.0,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,347,1400.0,1500.0,17.214285714285715,0.5714285714285714,0.0,34.0,64.0,0.0,8.0,646.0,412.0,241.0,29.0,494.0,510.0,496.0,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,348,920.0,1500.0,1.8478260869565217,39.34782608695652,0.0,33.06666666666666,319.0,0.0,362.0,162.0,26.0,17.0,34.0,505.0,496.0,499.0,2.037872954566788,resilient
