source_file,source_path,run,total_complex_behaviors,learned_helplessness_pct,protective_behavior,community_trusting_vulnerability,healthy_friendliness,bully_behavior,aggressive_withdrawn_relationship,learned_helplessness,dangerous_trust,latent_group
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,503,1077.0,2.692664809656453,245.0,0.0,238.0,384.0,151.0,29.0,30.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,504,935.0,29.518716577540104,39.0,0.0,0.0,203.0,394.0,276.0,23.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,505,1038.0,0.0,291.0,0.0,381.0,287.0,37.0,0.0,42.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,506,1131.0,6.542882404951371,183.0,0.0,94.0,449.0,296.0,74.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,507,925.0,0.7567567567567568,331.0,0.0,331.0,183.0,49.0,7.0,24.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,508,1176.0,21.93877551020408,53.0,0.0,0.0,423.0,402.0,258.0,40.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,509,1024.0,25.1953125,44.0,1.0,6.0,326.0,358.0,258.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,510,1141.0,23.049956178790534,64.0,0.0,0.0,406.0,378.0,263.0,30.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,511,1048.0,0.0,313.0,0.0,381.0,313.0,8.0,0.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,512,1299.0,18.706697459584294,70.0,0.0,41.0,556.0,367.0,243.0,22.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,513,977.0,0.2047082906857728,315.0,0.0,360.0,221.0,44.0,2.0,35.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,514,484.0,0.0,24.0,0.0,1.0,123.0,313.0,0.0,23.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,515,880.0,0.3409090909090909,299.0,0.0,358.0,153.0,26.0,3.0,41.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,516,920.0,2.0652173913043477,302.0,0.0,380.0,159.0,22.0,19.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,517,963.0,30.32191069574247,27.0,0.0,0.0,215.0,400.0,292.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,518,960.0,1.6666666666666667,298.0,0.0,376.0,216.0,21.0,16.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,519,1001.0,0.999000999000999,311.0,0.0,316.0,246.0,89.0,10.0,29.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,520,946.0,0.0,298.0,0.0,296.0,216.0,97.0,0.0,39.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,521,1164.0,19.41580756013746,54.0,0.0,10.0,459.0,380.0,226.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,522,896.0,32.142857142857146,49.0,0.0,7.0,166.0,360.0,288.0,26.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,523,1122.0,1.6934046345811051,246.0,0.0,223.0,422.0,186.0,19.0,26.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,524,1221.0,7.616707616707617,173.0,0.0,116.0,513.0,285.0,93.0,41.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,525,1007.0,23.435948361469713,71.0,0.0,6.0,271.0,398.0,236.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,526,954.0,24.947589098532493,48.0,0.0,1.0,226.0,407.0,238.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,527,1115.0,17.309417040358742,115.0,0.0,48.0,396.0,343.0,193.0,20.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,528,1002.0,22.85429141716567,63.0,0.0,0.0,275.0,415.0,229.0,20.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,529,1063.0,25.211665098777047,48.0,0.0,8.0,300.0,402.0,268.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,530,1243.0,14.239742558326629,106.0,0.0,91.0,536.0,304.0,177.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,531,917.0,2.6172300981461287,299.0,0.0,367.0,161.0,31.0,24.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,532,1149.0,3.2201914708442123,271.0,2.0,249.0,386.0,160.0,37.0,44.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,533,877.0,0.0,304.0,0.0,328.0,169.0,48.0,0.0,28.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,534,1174.0,6.047700170357751,207.0,0.0,150.0,485.0,243.0,71.0,18.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,535,863.0,3.0127462340672073,292.0,0.0,363.0,140.0,2.0,26.0,40.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,536,1257.0,20.684168655529035,41.0,0.0,6.0,526.0,399.0,260.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,537,926.0,0.4319654427645789,313.0,0.0,374.0,185.0,18.0,4.0,32.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,538,908.0,0.9911894273127754,307.0,0.0,340.0,154.0,54.0,9.0,44.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,539,974.0,26.488706365503077,53.0,0.0,26.0,248.0,353.0,258.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,540,1130.0,18.141592920353983,82.0,0.0,127.0,413.0,266.0,205.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,541,960.0,0.7291666666666666,287.0,0.0,380.0,221.0,31.0,7.0,34.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,542,969.0,27.657378740970074,49.0,0.0,13.0,223.0,389.0,268.0,27.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,543,931.0,0.10741138560687433,282.0,0.0,414.0,188.0,13.0,1.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,544,1091.0,6.966086159486709,216.0,0.0,132.0,371.0,254.0,76.0,42.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,545,1078.0,24.118738404452692,54.0,0.0,22.0,349.0,357.0,260.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,546,1017.0,0.09832841691248771,315.0,0.0,320.0,264.0,90.0,1.0,27.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,547,985.0,25.482233502538072,64.0,0.0,11.0,244.0,386.0,251.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,548,1199.0,8.256880733944955,189.0,0.0,129.0,478.0,269.0,99.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,549,956.0,28.556485355648537,49.0,0.0,4.0,186.0,408.0,273.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,550,787.0,0.6353240152477764,289.0,0.0,351.0,73.0,39.0,5.0,30.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,551,987.0,26.74772036474164,44.0,0.0,1.0,259.0,386.0,264.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,552,1055.0,2.654028436018957,246.0,0.0,219.0,367.0,163.0,28.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,553,992.0,28.62903225806452,37.0,0.0,19.0,266.0,361.0,284.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,554,1267.0,19.258089976322022,51.0,0.0,42.0,560.0,337.0,244.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,555,1009.0,0.0,302.0,0.0,351.0,252.0,66.0,0.0,38.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,556,962.0,0.31185031185031187,310.0,0.0,389.0,205.0,22.0,3.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,557,1134.0,11.992945326278658,127.0,0.0,52.0,444.0,343.0,136.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,558,1047.0,22.4450811843362,58.0,0.0,7.0,318.0,404.0,235.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,559,1091.0,23.0980751604033,53.0,0.0,0.0,360.0,388.0,252.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,560,942.0,0.0,293.0,0.0,389.0,178.0,38.0,0.0,44.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,561,995.0,0.0,308.0,0.0,305.0,249.0,100.0,0.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,562,985.0,24.263959390862944,42.0,0.0,10.0,261.0,395.0,239.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,563,896.0,0.0,309.0,0.0,359.0,159.0,30.0,0.0,39.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,564,1113.0,26.23539982030548,38.0,0.0,4.0,361.0,395.0,292.0,23.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,565,1017.0,26.45034414945919,60.0,0.0,6.0,288.0,376.0,269.0,18.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,566,997.0,26.68004012036108,43.0,0.0,15.0,264.0,377.0,266.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,567,898.0,0.33407572383073497,304.0,0.0,376.0,174.0,1.0,3.0,40.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,568,1170.0,8.632478632478632,182.0,0.0,91.0,464.0,301.0,101.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,569,1322.0,21.55824508320726,43.0,0.0,16.0,603.0,352.0,285.0,23.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,570,976.0,19.979508196721312,82.0,0.0,2.0,256.0,403.0,195.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,571,972.0,26.543209876543212,53.0,0.0,3.0,235.0,395.0,258.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,572,1001.0,11.188811188811188,190.0,0.0,263.0,239.0,162.0,112.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,573,978.0,23.92638036809816,36.0,0.0,13.0,278.0,378.0,234.0,39.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,574,956.0,27.30125523012552,44.0,0.0,6.0,243.0,383.0,261.0,19.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,575,1148.0,20.905923344947734,59.0,1.0,29.0,448.0,352.0,240.0,19.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,576,981.0,0.0,315.0,0.0,391.0,218.0,20.0,0.0,37.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,577,1179.0,12.892281594571669,157.0,0.0,94.0,440.0,291.0,152.0,45.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,578,1061.0,25.35344015080113,36.0,0.0,10.0,339.0,373.0,269.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,579,891.0,0.22446689113355783,309.0,0.0,390.0,140.0,6.0,2.0,44.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,580,1185.0,17.21518987341772,71.0,0.0,104.0,464.0,294.0,204.0,48.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,581,926.0,0.755939524838013,292.0,0.0,339.0,216.0,45.0,7.0,27.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,582,954.0,25.78616352201258,53.0,0.0,2.0,216.0,405.0,246.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,583,969.0,0.0,301.0,0.0,317.0,243.0,64.0,0.0,44.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,584,947.0,1.0559662090813093,308.0,0.0,371.0,206.0,18.0,10.0,34.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,585,1171.0,7.2587532023911185,138.0,0.0,7.0,458.0,433.0,85.0,50.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,586,987.0,26.24113475177305,61.0,0.0,25.0,236.0,378.0,259.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,587,1235.0,17.813765182186234,118.0,0.0,131.0,495.0,235.0,220.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,588,1035.0,0.0,340.0,0.0,406.0,250.0,1.0,0.0,38.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,589,752.0,8.643617021276597,111.0,0.0,297.0,152.0,91.0,65.0,36.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,590,1126.0,20.781527531083483,52.0,0.0,12.0,422.0,382.0,234.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,591,987.0,26.646403242147926,40.0,0.0,23.0,269.0,365.0,263.0,27.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,592,997.0,27.28184553660983,52.0,0.0,0.0,272.0,366.0,272.0,35.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,593,781.0,0.0,288.0,0.0,374.0,65.0,19.0,0.0,35.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,594,904.0,1.1061946902654867,302.0,0.0,309.0,205.0,49.0,10.0,29.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,595,1150.0,17.391304347826086,82.0,0.0,97.0,424.0,309.0,200.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,596,1071.0,20.541549953314657,78.0,0.0,25.0,376.0,359.0,220.0,13.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,597,1023.0,0.0,346.0,0.0,399.0,243.0,8.0,0.0,27.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,598,1026.0,25.438596491228072,53.0,0.0,3.0,295.0,384.0,261.0,30.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,599,933.0,25.080385852090032,36.0,0.0,10.0,225.0,396.0,234.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,600,1081.0,0.0,313.0,0.0,332.0,336.0,70.0,0.0,30.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,601,1000.0,19.2,86.0,0.0,15.0,287.0,386.0,192.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,602,899.0,0.11123470522803114,305.0,0.0,396.0,158.0,5.0,1.0,34.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,603,958.0,29.958246346555324,42.0,0.0,1.0,218.0,381.0,287.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,604,1168.0,18.664383561643834,80.0,0.0,49.0,419.0,364.0,218.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,605,965.0,25.492227979274613,59.0,0.0,11.0,222.0,395.0,246.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,606,981.0,25.58613659531091,66.0,0.0,0.0,240.0,390.0,251.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,607,1248.0,17.067307692307693,88.0,0.0,56.0,534.0,320.0,213.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,608,957.0,0.3134796238244514,302.0,0.0,293.0,228.0,111.0,3.0,20.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,609,1195.0,10.376569037656903,179.0,0.0,143.0,470.0,242.0,124.0,37.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,610,1020.0,0.49019607843137253,275.0,0.0,312.0,295.0,100.0,5.0,33.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,611,1129.0,19.75199291408326,67.0,0.0,36.0,422.0,348.0,223.0,33.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,612,1023.0,22.971652003910066,61.0,0.0,19.0,285.0,396.0,235.0,27.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,613,956.0,23.95397489539749,56.0,0.0,19.0,238.0,392.0,229.0,22.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,614,900.0,30.333333333333336,42.0,0.0,25.0,193.0,352.0,273.0,15.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,615,1232.0,6.737012987012987,183.0,0.0,131.0,486.0,307.0,83.0,42.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,616,1221.0,13.841113841113842,192.0,0.0,74.0,446.0,306.0,169.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,617,971.0,25.952626158599383,51.0,0.0,0.0,252.0,382.0,252.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,618,1064.0,0.09398496240601503,298.0,0.0,362.0,329.0,47.0,1.0,27.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,619,952.0,28.15126050420168,40.0,0.0,2.0,218.0,390.0,268.0,34.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,620,512.0,0.0,35.0,0.0,12.0,135.0,300.0,0.0,30.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,621,1028.0,0.0,294.0,0.0,356.0,261.0,80.0,0.0,37.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,622,853.0,0.9378663540445485,295.0,0.0,342.0,124.0,53.0,8.0,31.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,623,904.0,2.5442477876106198,303.0,0.0,288.0,178.0,80.0,23.0,32.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,624,950.0,0.0,324.0,0.0,359.0,208.0,19.0,0.0,40.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,625,1138.0,18.54130052724077,54.0,0.0,46.0,439.0,359.0,211.0,29.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,626,1092.0,23.9010989010989,56.0,0.0,6.0,358.0,380.0,261.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,627,911.0,28.210757409440173,42.0,0.0,0.0,216.0,368.0,257.0,28.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,628,1214.0,16.96869851729819,78.0,0.0,50.0,524.0,340.0,206.0,16.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,629,1436.0,17.061281337047355,69.0,0.0,26.0,704.0,368.0,245.0,24.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,630,1156.0,17.041522491349482,79.0,0.0,28.0,461.0,360.0,197.0,31.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,631,1026.0,0.682261208576998,346.0,0.0,339.0,233.0,66.0,7.0,35.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,632,911.0,29.308452250274424,57.0,0.0,0.0,207.0,355.0,267.0,25.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,633,905.0,30.939226519337016,48.0,0.0,10.0,175.0,366.0,280.0,26.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,634,1233.0,20.519059205190594,31.0,0.0,55.0,500.0,356.0,253.0,38.0,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,635,969.0,0.0,305.0,0.0,394.0,238.0,4.0,0.0,28.0,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,636,909.0,0.33003300330033003,284.0,0.0,323.0,195.0,71.0,3.0,33.0,resilient
