source_file,source_path,run,total_complex_behaviors,total_expectancy,protective_behavior,community_trusting_vulnerability,healthy_friendliness,bully_behavior,aggressive_withdrawn_relationship,learned_helplessness,dangerous_trust,hopefulness,cynical,bully_behavior_pct,aggressive_withdrawn_relationship_pct,dangerous_trust_pct,learned_helplessness_pct,negative_expectancy_pct,threshold_from_figure7A_pct,latent_group
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,157,974.0,1209.0,305.0,0.0,322.0,225.0,81.0,0.0,41.0,1074.0,135.0,23.100616016427107,8.316221765913758,4.209445585215605,0.0,11.166253101736972,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,158,1084.0,1201.0,37.0,0.0,11.0,351.0,385.0,262.0,38.0,646.0,293.0,32.38007380073801,35.51660516605166,3.505535055350553,24.169741697416974,46.21149042464613,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,159,916.0,1201.0,353.0,0.0,386.0,137.0,4.0,3.0,33.0,962.0,236.0,14.956331877729257,0.43668122270742354,3.602620087336245,0.32751091703056767,19.900083263946712,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,160,1220.0,1202.0,104.0,0.0,78.0,490.0,313.0,203.0,32.0,756.0,243.0,40.16393442622951,25.65573770491803,2.622950819672131,16.639344262295083,37.10482529118136,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,161,1004.0,1202.0,299.0,0.0,295.0,281.0,89.0,8.0,32.0,992.0,202.0,27.98804780876494,8.864541832669323,3.187250996015936,0.796812749003984,17.470881863560734,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,162,1057.0,1200.0,44.0,0.0,0.0,298.0,400.0,286.0,29.0,691.0,223.0,28.192999053926204,37.84295175023652,2.7436140018921478,27.057710501419113,42.41666666666667,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,163,1142.0,1198.0,122.0,0.0,139.0,460.0,269.0,107.0,45.0,840.0,251.0,40.280210157618214,23.555166374781088,3.940455341506129,9.369527145359019,29.883138564273793,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,164,1059.0,1204.0,54.0,0.0,2.0,326.0,429.0,218.0,30.0,742.0,244.0,30.7837582625118,40.50991501416431,2.8328611898017,20.585457979225687,38.372093023255815,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,165,1020.0,1195.0,62.0,0.0,0.0,306.0,395.0,230.0,27.0,735.0,230.0,30.0,38.72549019607843,2.6470588235294117,22.54901960784314,38.49372384937239,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,166,959.0,1193.0,56.0,0.0,0.0,247.0,377.0,248.0,31.0,648.0,297.0,25.75599582898853,39.31178310740355,3.232533889468196,25.86027111574557,45.68315171835708,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,167,954.0,1216.0,297.0,0.0,371.0,229.0,16.0,0.0,41.0,820.0,396.0,24.0041928721174,1.6771488469601679,4.29769392033543,0.0,32.56578947368421,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,168,938.0,1197.0,308.0,0.0,388.0,189.0,12.0,1.0,40.0,906.0,290.0,20.149253731343283,1.279317697228145,4.264392324093817,0.10660980810234541,24.31077694235589,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,169,1191.0,1210.0,51.0,0.0,20.0,509.0,380.0,207.0,24.0,784.0,219.0,42.737195633921075,31.905961376994124,2.0151133501259446,17.38035264483627,35.20661157024794,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,170,932.0,1200.0,297.0,0.0,371.0,180.0,18.0,34.0,32.0,965.0,201.0,19.313304721030043,1.9313304721030045,3.4334763948497855,3.648068669527897,19.583333333333332,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,171,908.0,1207.0,315.0,0.0,383.0,177.0,0.0,0.0,33.0,1049.0,158.0,19.493392070484582,0.0,3.634361233480176,0.0,13.090306545153272,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,172,1189.0,1186.0,20.0,0.0,103.0,468.0,261.0,313.0,24.0,728.0,145.0,39.36080740117746,21.951219512195124,2.0185029436501263,26.324642556770396,38.61720067453626,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,173,1173.0,1199.0,107.0,0.0,67.0,473.0,296.0,193.0,37.0,757.0,249.0,40.32395566922421,25.234441602728047,3.154305200341006,16.453537936913897,36.86405337781485,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,174,1055.0,1203.0,284.0,0.0,247.0,317.0,135.0,34.0,38.0,820.0,349.0,30.047393364928908,12.796208530805686,3.6018957345971563,3.2227488151658767,31.83707398171239,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,175,1275.0,1192.0,75.0,0.0,2.0,541.0,378.0,245.0,34.0,739.0,208.0,42.431372549019606,29.64705882352941,2.666666666666667,19.215686274509807,38.00335570469799,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,176,968.0,1187.0,47.0,0.0,2.0,278.0,388.0,220.0,33.0,724.0,243.0,28.719008264462808,40.082644628099175,3.4090909090909087,22.727272727272727,39.00589721988206,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,177,1171.0,1192.0,54.0,0.0,2.0,441.0,386.0,268.0,20.0,758.0,166.0,37.660119555935104,32.96327924850555,1.7079419299743808,22.886421861656704,36.40939597315436,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,178,1194.0,1193.0,111.0,0.0,96.0,519.0,297.0,144.0,27.0,857.0,192.0,43.46733668341709,24.87437185929648,2.261306532663317,12.060301507537687,28.164291701592624,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,179,1050.0,1197.0,328.0,0.0,324.0,318.0,49.0,0.0,31.0,1077.0,120.0,30.28571428571429,4.666666666666667,2.9523809523809526,0.0,10.025062656641603,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,180,924.0,1199.0,293.0,0.0,341.0,202.0,65.0,0.0,23.0,928.0,271.0,21.861471861471863,7.034632034632035,2.4891774891774894,0.0,22.602168473728106,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,181,1089.0,1193.0,66.0,0.0,50.0,407.0,314.0,224.0,28.0,751.0,218.0,37.37373737373738,28.833792470156105,2.571166207529844,20.56932966023875,37.04945515507125,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,182,1186.0,1187.0,96.0,0.0,66.0,493.0,325.0,166.0,40.0,791.0,230.0,41.56829679595278,27.40303541315346,3.372681281618887,13.99662731871838,33.36141533277169,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,183,1051.0,1219.0,43.0,0.0,10.0,325.0,398.0,247.0,28.0,762.0,210.0,30.922930542340627,37.86869647954329,2.664129400570885,23.50142721217888,37.48974569319114,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,184,1029.0,1223.0,212.0,0.0,278.0,297.0,125.0,84.0,33.0,940.0,199.0,28.86297376093295,12.147716229348884,3.206997084548105,8.16326530612245,23.13982011447261,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,185,1098.0,1206.0,191.0,1.0,223.0,372.0,179.0,98.0,34.0,865.0,243.0,33.87978142076503,16.302367941712205,3.096539162112933,8.925318761384334,28.275290215588722,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,186,1415.0,1191.0,32.0,0.0,18.0,662.0,379.0,282.0,42.0,741.0,168.0,46.78445229681979,26.78445229681979,2.9681978798586575,19.929328621908127,37.78337531486146,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,187,1027.0,1209.0,65.0,0.0,18.0,282.0,366.0,262.0,34.0,689.0,258.0,27.45861733203505,35.637779941577406,3.3106134371957157,25.511197663096397,43.01075268817204,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,188,989.0,1192.0,34.0,0.0,7.0,254.0,379.0,281.0,34.0,720.0,191.0,25.68250758341759,38.32153690596562,3.4378159757330633,28.412537917087967,39.59731543624161,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,189,975.0,1209.0,325.0,0.0,340.0,222.0,57.0,0.0,31.0,1046.0,163.0,22.76923076923077,5.846153846153846,3.1794871794871797,0.0,13.48221670802316,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,190,1158.0,1197.0,47.0,0.0,0.0,426.0,399.0,254.0,32.0,765.0,178.0,36.787564766839374,34.4559585492228,2.763385146804836,21.934369602763386,36.09022556390977,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,191,1071.0,1201.0,44.0,0.0,0.0,332.0,403.0,265.0,27.0,701.0,235.0,30.99906629318394,37.62838468720822,2.5210084033613445,24.743230625583568,41.63197335553705,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,192,1023.0,1195.0,319.0,0.0,341.0,273.0,52.0,0.0,38.0,1037.0,158.0,26.68621700879765,5.083088954056696,3.714565004887586,0.0,13.221757322175732,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,193,995.0,1205.0,308.0,0.0,362.0,253.0,39.0,0.0,33.0,1045.0,160.0,25.42713567839196,3.919597989949749,3.3165829145728645,0.0,13.278008298755188,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,194,966.0,1208.0,83.0,0.0,7.0,226.0,386.0,236.0,28.0,735.0,237.0,23.395445134575567,39.958592132505174,2.898550724637681,24.43064182194617,39.15562913907284,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,195,1098.0,1205.0,147.0,0.0,105.0,417.0,279.0,116.0,34.0,830.0,259.0,37.97814207650273,25.40983606557377,3.096539162112933,10.564663023679417,31.12033195020747,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,196,1272.0,1192.0,62.0,0.0,62.0,563.0,338.0,214.0,33.0,777.0,201.0,44.26100628930818,26.572327044025158,2.5943396226415096,16.82389937106918,34.81543624161073,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,197,1186.0,1205.0,159.0,0.0,57.0,477.0,315.0,145.0,33.0,808.0,252.0,40.21922428330523,26.559865092748737,2.782462057335582,12.225969645868465,32.946058091286304,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,198,1286.0,1214.0,61.0,0.0,51.0,588.0,320.0,233.0,33.0,796.0,185.0,45.72317262830482,24.883359253499222,2.5660964230171075,18.118195956454123,34.43163097199341,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,199,1033.0,1200.0,54.0,0.0,14.0,325.0,378.0,232.0,30.0,711.0,257.0,31.461761858664083,36.59244917715392,2.904162633107454,22.45885769603098,40.75,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,200,964.0,1192.0,296.0,0.0,366.0,234.0,32.0,6.0,30.0,974.0,212.0,24.273858921161825,3.319502074688797,3.112033195020747,0.6224066390041494,18.288590604026847,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,201,1285.0,1188.0,48.0,0.0,20.0,530.0,396.0,260.0,31.0,803.0,125.0,41.245136186770424,30.817120622568094,2.4124513618677046,20.233463035019454,32.407407407407405,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,202,1208.0,1213.0,129.0,0.0,42.0,464.0,366.0,178.0,29.0,814.0,221.0,38.41059602649007,30.29801324503311,2.4006622516556293,14.735099337748345,32.893652102225886,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,203,994.0,1212.0,59.0,0.0,14.0,270.0,411.0,206.0,34.0,741.0,265.0,27.16297786720322,41.34808853118712,3.420523138832998,20.72434607645875,38.86138613861386,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,204,949.0,1209.0,49.0,0.0,2.0,198.0,395.0,277.0,28.0,662.0,270.0,20.864067439409904,41.622760800843,2.9504741833508956,29.1886195995785,45.24400330851944,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,205,823.0,1200.0,281.0,0.0,363.0,117.0,17.0,5.0,40.0,916.0,279.0,14.21628189550425,2.0656136087484813,4.860267314702309,0.6075334143377886,23.666666666666668,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,206,1318.0,1203.0,47.0,0.0,0.0,559.0,423.0,258.0,31.0,757.0,188.0,42.41274658573596,32.09408194233687,2.3520485584218513,19.575113808801213,37.0739817123857,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,207,958.0,1205.0,32.0,0.0,9.0,238.0,380.0,263.0,36.0,686.0,256.0,24.843423799582464,39.66597077244259,3.7578288100208765,27.45302713987474,43.07053941908714,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,208,1003.0,1197.0,87.0,0.0,21.0,283.0,354.0,226.0,32.0,758.0,213.0,28.215353938185444,35.294117647058826,3.1904287138584246,22.532402791625124,36.6750208855472,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,209,973.0,1193.0,325.0,0.0,321.0,219.0,77.0,0.0,31.0,953.0,240.0,22.50770811921891,7.913669064748201,3.1860226104830422,0.0,20.1173512154233,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,210,970.0,1194.0,53.0,0.0,2.0,281.0,360.0,259.0,15.0,661.0,274.0,28.969072164948457,37.11340206185567,1.5463917525773196,26.701030927835053,44.63986599664992,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,211,952.0,1211.0,306.0,0.0,365.0,223.0,20.0,0.0,38.0,1023.0,188.0,23.42436974789916,2.100840336134454,3.9915966386554618,0.0,15.524360033030554,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,212,1114.0,1202.0,190.0,0.0,166.0,420.0,261.0,40.0,37.0,900.0,262.0,37.70197486535009,23.429084380610412,3.321364452423698,3.5906642728904847,25.124792013311147,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,213,964.0,1190.0,320.0,0.0,342.0,211.0,45.0,6.0,40.0,1022.0,162.0,21.887966804979254,4.668049792531121,4.149377593360995,0.6224066390041494,14.117647058823529,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,214,806.0,1199.0,29.0,0.0,1.0,94.0,384.0,270.0,28.0,625.0,304.0,11.662531017369728,47.64267990074442,3.4739454094292808,33.49875930521092,47.87322768974145,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,215,1386.0,1192.0,63.0,0.0,12.0,606.0,391.0,295.0,19.0,697.0,200.0,43.722943722943725,28.210678210678207,1.3708513708513708,21.284271284271284,41.52684563758389,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,216,994.0,1202.0,66.0,0.0,1.0,266.0,372.0,254.0,35.0,708.0,240.0,26.76056338028169,37.42454728370221,3.5211267605633805,25.553319919517104,41.098169717138106,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,217,1275.0,1209.0,52.0,0.0,25.0,544.0,369.0,265.0,20.0,728.0,216.0,42.66666666666667,28.941176470588236,1.5686274509803921,20.784313725490197,39.784946236559136,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,218,976.0,1198.0,56.0,0.0,2.0,218.0,387.0,289.0,24.0,716.0,193.0,22.33606557377049,39.65163934426229,2.459016393442623,29.610655737704917,40.23372287145242,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,219,1082.0,1178.0,42.0,0.0,0.0,402.0,365.0,240.0,33.0,743.0,195.0,37.15341959334565,33.733826247689464,3.0499075785582255,22.181146025878004,36.92699490662139,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,220,991.0,1208.0,291.0,0.0,325.0,259.0,82.0,5.0,29.0,1056.0,147.0,26.13521695257316,8.274470232088799,2.9263370332996974,0.5045408678102926,12.582781456953644,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,221,943.0,1213.0,266.0,0.0,283.0,239.0,112.0,1.0,42.0,1000.0,212.0,25.344644750795336,11.876988335100743,4.453870625662779,0.10604453870625664,17.55976916735367,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,222,912.0,1200.0,40.0,0.0,19.0,191.0,363.0,269.0,30.0,742.0,189.0,20.942982456140353,39.80263157894737,3.289473684210526,29.49561403508772,38.166666666666664,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,223,982.0,1191.0,297.0,0.0,355.0,274.0,26.0,0.0,30.0,1003.0,188.0,27.90224032586558,2.6476578411405294,3.054989816700611,0.0,15.785054575986566,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,224,1326.0,1206.0,40.0,0.0,1.0,620.0,390.0,251.0,24.0,752.0,203.0,46.757164404223225,29.411764705882355,1.809954751131222,18.929110105580694,37.64510779436153,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,225,1069.0,1196.0,75.0,0.0,0.0,346.0,376.0,247.0,25.0,717.0,232.0,32.366697848456496,35.17305893358279,2.3386342376052385,23.10570626753976,40.05016722408027,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,226,1023.0,1202.0,61.0,0.0,5.0,301.0,400.0,225.0,31.0,720.0,257.0,29.423264907135877,39.100684261974585,3.0303030303030303,21.994134897360702,40.099833610648915,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,227,1201.0,1202.0,79.0,0.0,43.0,503.0,343.0,210.0,23.0,757.0,235.0,41.881765195670276,28.55953372189842,1.9150707743547042,17.485428809325562,37.021630615640596,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,228,1128.0,1196.0,84.0,0.0,10.0,379.0,386.0,237.0,32.0,617.0,342.0,33.59929078014184,34.21985815602837,2.8368794326241136,21.01063829787234,48.4113712374582,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,229,950.0,1207.0,39.0,0.0,0.0,228.0,397.0,246.0,40.0,716.0,245.0,24.0,41.78947368421053,4.2105263157894735,25.894736842105264,40.67937033968517,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,230,1000.0,1193.0,62.0,0.0,19.0,280.0,367.0,235.0,37.0,755.0,203.0,28.000000000000004,36.7,3.6999999999999997,23.5,36.714165968147526,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,231,1398.0,1207.0,44.0,0.0,2.0,664.0,392.0,271.0,25.0,756.0,180.0,47.4964234620887,28.040057224606578,1.7882689556509301,19.38483547925608,37.36536868268434,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,232,987.0,1199.0,314.0,0.0,305.0,206.0,104.0,11.0,47.0,974.0,214.0,20.871327254305978,10.536980749746707,4.761904761904762,1.1144883485309016,18.765638031693076,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,233,965.0,1199.0,48.0,0.0,0.0,217.0,412.0,251.0,37.0,684.0,264.0,22.487046632124354,42.69430051813472,3.83419689119171,26.01036269430052,42.95246038365305,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,234,1207.0,1214.0,173.0,0.0,131.0,466.0,286.0,108.0,43.0,843.0,263.0,38.60811930405965,23.695111847555925,3.5625517812758902,8.947804473902236,30.56013179571664,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,235,1086.0,1206.0,187.0,0.0,174.0,379.0,213.0,96.0,37.0,824.0,286.0,34.898710865561696,19.613259668508288,3.4069981583793743,8.83977900552486,31.674958540630183,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,236,1162.0,1190.0,140.0,0.0,119.0,450.0,266.0,157.0,30.0,746.0,287.0,38.7263339070568,22.89156626506024,2.5817555938037864,13.511187607573149,37.3109243697479,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,237,1169.0,1204.0,204.0,0.0,180.0,448.0,246.0,51.0,40.0,819.0,334.0,38.32335329341318,21.04362703165098,3.4217279726261762,4.362703165098375,31.976744186046513,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,238,938.0,1192.0,316.0,0.0,325.0,199.0,67.0,0.0,31.0,1042.0,150.0,21.215351812366738,7.142857142857142,3.304904051172708,0.0,12.583892617449665,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,239,991.0,1204.0,50.0,0.0,3.0,274.0,386.0,254.0,24.0,671.0,279.0,27.648839556004035,38.95055499495459,2.4217961654894045,25.630676084762865,44.26910299003322,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,240,928.0,1177.0,42.0,0.0,7.0,207.0,376.0,270.0,26.0,690.0,217.0,22.306034482758623,40.51724137931034,2.8017241379310347,29.094827586206897,41.37638062871708,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,241,956.0,1188.0,366.0,0.0,299.0,222.0,52.0,0.0,17.0,970.0,218.0,23.221757322175733,5.439330543933055,1.778242677824268,0.0,18.35016835016835,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,242,1105.0,1204.0,59.0,0.0,22.0,378.0,395.0,223.0,28.0,756.0,225.0,34.20814479638009,35.74660633484163,2.5339366515837103,20.18099547511312,37.2093023255814,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,243,1272.0,1210.0,75.0,0.0,91.0,565.0,335.0,170.0,36.0,770.0,270.0,44.41823899371069,26.336477987421386,2.8301886792452833,13.364779874213836,36.36363636363637,2.037872954566788,vulnerable
