source_file,source_path,run,total_complex_behaviors,total_expectancy,protective_behavior,community_trusting_vulnerability,healthy_friendliness,bully_behavior,aggressive_withdrawn_relationship,learned_helplessness,dangerous_trust,hopefulness,cynical,learned_helplessness_pct,protective_behavior_pct,positive_expectancy_pct,threshold_from_figure7A_pct,latent_group
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,542,969.0,1185.0,49.0,0.0,13.0,223.0,389.0,268.0,27.0,695.0,222.0,27.657378740970074,5.056759545923633,58.64978902953587,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,543,931.0,1209.0,282.0,0.0,414.0,188.0,13.0,1.0,33.0,1027.0,181.0,0.10741138560687433,30.290010741138563,84.94623655913979,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,544,1091.0,1202.0,216.0,0.0,132.0,371.0,254.0,76.0,42.0,814.0,312.0,6.966086159486709,19.798350137488544,67.72046589018302,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,545,1078.0,1220.0,54.0,0.0,22.0,349.0,357.0,260.0,36.0,781.0,179.0,24.118738404452692,5.009276437847866,64.01639344262296,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,546,1017.0,1202.0,315.0,0.0,320.0,264.0,90.0,1.0,27.0,1057.0,144.0,0.09832841691248771,30.973451327433626,87.93677204658901,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,547,985.0,1194.0,64.0,0.0,11.0,244.0,386.0,251.0,29.0,720.0,223.0,25.482233502538072,6.49746192893401,60.30150753768844,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,548,1199.0,1188.0,189.0,0.0,129.0,478.0,269.0,99.0,35.0,745.0,344.0,8.256880733944955,15.763135946622187,62.7104377104377,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,549,956.0,1211.0,49.0,0.0,4.0,186.0,408.0,273.0,36.0,636.0,302.0,28.556485355648537,5.125523012552302,52.51857968620974,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,550,787.0,1179.0,289.0,0.0,351.0,73.0,39.0,5.0,30.0,914.0,260.0,0.6353240152477764,36.72172808132147,77.52332485156913,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,551,987.0,1205.0,44.0,0.0,1.0,259.0,386.0,264.0,33.0,682.0,259.0,26.74772036474164,4.4579533941236065,56.59751037344398,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,552,1055.0,1191.0,246.0,0.0,219.0,367.0,163.0,28.0,32.0,820.0,343.0,2.654028436018957,23.317535545023695,68.84970612930312,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,553,992.0,1205.0,37.0,0.0,19.0,266.0,361.0,284.0,25.0,715.0,206.0,28.62903225806452,3.7298387096774195,59.33609958506224,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,554,1267.0,1200.0,51.0,0.0,42.0,560.0,337.0,244.0,33.0,773.0,183.0,19.258089976322022,4.025256511444357,64.41666666666667,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,555,1009.0,1217.0,302.0,0.0,351.0,252.0,66.0,0.0,38.0,1088.0,129.0,0.0,29.930624380574827,89.4001643385374,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,556,962.0,1216.0,310.0,0.0,389.0,205.0,22.0,3.0,33.0,1064.0,149.0,0.31185031185031187,32.224532224532226,87.5,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,557,1134.0,1203.0,127.0,0.0,52.0,444.0,343.0,136.0,32.0,761.0,306.0,11.992945326278658,11.199294532627865,63.25852036575229,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,558,1047.0,1219.0,58.0,0.0,7.0,318.0,404.0,235.0,25.0,763.0,221.0,22.4450811843362,5.5396370582617,62.59228876127973,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,559,1091.0,1212.0,53.0,0.0,0.0,360.0,388.0,252.0,38.0,732.0,228.0,23.0980751604033,4.857928505957837,60.396039603960396,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,560,942.0,1209.0,293.0,0.0,389.0,178.0,38.0,0.0,44.0,1047.0,162.0,0.0,31.104033970276006,86.60049627791562,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,561,995.0,1224.0,308.0,0.0,305.0,249.0,100.0,0.0,33.0,1068.0,156.0,0.0,30.954773869346734,87.25490196078431,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,562,985.0,1210.0,42.0,0.0,10.0,261.0,395.0,239.0,38.0,731.0,240.0,24.263959390862944,4.263959390862944,60.413223140495866,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,563,896.0,1202.0,309.0,0.0,359.0,159.0,30.0,0.0,39.0,938.0,264.0,0.0,34.486607142857146,78.03660565723793,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,564,1113.0,1199.0,38.0,0.0,4.0,361.0,395.0,292.0,23.0,665.0,242.0,26.23539982030548,3.4141958670260557,55.4628857381151,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,565,1017.0,1201.0,60.0,0.0,6.0,288.0,376.0,269.0,18.0,683.0,249.0,26.45034414945919,5.899705014749262,56.86927560366362,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,566,997.0,1189.0,43.0,0.0,15.0,264.0,377.0,266.0,32.0,701.0,222.0,26.68004012036108,4.312938816449348,58.957106812447435,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,567,898.0,1199.0,304.0,0.0,376.0,174.0,1.0,3.0,40.0,955.0,241.0,0.33407572383073497,33.85300668151447,79.64970809007507,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,568,1170.0,1195.0,182.0,0.0,91.0,464.0,301.0,101.0,31.0,862.0,232.0,8.632478632478632,15.555555555555555,72.13389121338912,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,569,1322.0,1184.0,43.0,0.0,16.0,603.0,352.0,285.0,23.0,729.0,170.0,21.55824508320726,3.252647503782148,61.570945945945944,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,570,976.0,1203.0,82.0,0.0,2.0,256.0,403.0,195.0,38.0,781.0,227.0,19.979508196721312,8.401639344262295,64.92103075644224,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,571,972.0,1203.0,53.0,0.0,3.0,235.0,395.0,258.0,28.0,732.0,213.0,26.543209876543212,5.4526748971193415,60.84788029925187,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,572,1001.0,1222.0,190.0,0.0,263.0,239.0,162.0,112.0,35.0,939.0,171.0,11.188811188811188,18.981018981018984,76.84124386252046,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,573,978.0,1222.0,36.0,0.0,13.0,278.0,378.0,234.0,39.0,721.0,267.0,23.92638036809816,3.6809815950920246,59.00163666121113,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,574,956.0,1192.0,44.0,0.0,6.0,243.0,383.0,261.0,19.0,668.0,263.0,27.30125523012552,4.602510460251046,56.04026845637584,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,575,1148.0,1211.0,59.0,1.0,29.0,448.0,352.0,240.0,19.0,779.0,192.0,20.905923344947734,5.139372822299651,64.3270024772915,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,576,981.0,1211.0,315.0,0.0,391.0,218.0,20.0,0.0,37.0,1049.0,162.0,0.0,32.11009174311927,86.6226259289843,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,577,1179.0,1207.0,157.0,0.0,94.0,440.0,291.0,152.0,45.0,732.0,323.0,12.892281594571669,13.316369804919423,60.646230323115155,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,578,1061.0,1202.0,36.0,0.0,10.0,339.0,373.0,269.0,34.0,738.0,195.0,25.35344015080113,3.3930254476908575,61.39767054908486,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,579,891.0,1205.0,309.0,0.0,390.0,140.0,6.0,2.0,44.0,863.0,340.0,0.22446689113355783,34.68013468013468,71.61825726141079,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,580,1185.0,1202.0,71.0,0.0,104.0,464.0,294.0,204.0,48.0,752.0,246.0,17.21518987341772,5.9915611814346,62.562396006655575,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,581,926.0,1196.0,292.0,0.0,339.0,216.0,45.0,7.0,27.0,1011.0,178.0,0.755939524838013,31.533477321814257,84.53177257525084,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,582,954.0,1193.0,53.0,0.0,2.0,216.0,405.0,246.0,32.0,725.0,222.0,25.78616352201258,5.555555555555555,60.77116512992456,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,583,969.0,1208.0,301.0,0.0,317.0,243.0,64.0,0.0,44.0,1088.0,120.0,0.0,31.06295149638803,90.06622516556291,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,584,947.0,1198.0,308.0,0.0,371.0,206.0,18.0,10.0,34.0,905.0,283.0,1.0559662090813093,32.52375923970433,75.54257095158597,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,585,1171.0,1206.0,138.0,0.0,7.0,458.0,433.0,85.0,50.0,852.0,269.0,7.2587532023911185,11.784799316823227,70.64676616915423,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,586,987.0,1220.0,61.0,0.0,25.0,236.0,378.0,259.0,28.0,717.0,244.0,26.24113475177305,6.180344478216818,58.77049180327869,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,587,1235.0,1210.0,118.0,0.0,131.0,495.0,235.0,220.0,36.0,714.0,276.0,17.813765182186234,9.554655870445345,59.008264462809926,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,588,1035.0,1198.0,340.0,0.0,406.0,250.0,1.0,0.0,38.0,989.0,209.0,0.0,32.850241545893724,82.5542570951586,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,589,752.0,1189.0,111.0,0.0,297.0,152.0,91.0,65.0,36.0,824.0,300.0,8.643617021276597,14.760638297872342,69.30193439865432,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,590,1126.0,1206.0,52.0,0.0,12.0,422.0,382.0,234.0,24.0,736.0,236.0,20.781527531083483,4.618117229129663,61.02819237147595,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,591,987.0,1201.0,40.0,0.0,23.0,269.0,365.0,263.0,27.0,667.0,271.0,26.646403242147926,4.052684903748734,55.53705245628643,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,592,997.0,1196.0,52.0,0.0,0.0,272.0,366.0,272.0,35.0,676.0,248.0,27.28184553660983,5.2156469408224675,56.52173913043478,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,593,781.0,1189.0,288.0,0.0,374.0,65.0,19.0,0.0,35.0,998.0,191.0,0.0,36.875800256081945,83.93608074011775,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,594,904.0,1195.0,302.0,0.0,309.0,205.0,49.0,10.0,29.0,1021.0,164.0,1.1061946902654867,33.4070796460177,85.43933054393305,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,595,1150.0,1200.0,82.0,0.0,97.0,424.0,309.0,200.0,38.0,769.0,231.0,17.391304347826086,7.130434782608695,64.08333333333334,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,596,1071.0,1179.0,78.0,0.0,25.0,376.0,359.0,220.0,13.0,681.0,278.0,20.541549953314657,7.282913165266107,57.76081424936387,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,597,1023.0,1212.0,346.0,0.0,399.0,243.0,8.0,0.0,27.0,1087.0,125.0,0.0,33.822091886608014,89.68646864686468,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,598,1026.0,1219.0,53.0,0.0,3.0,295.0,384.0,261.0,30.0,739.0,219.0,25.438596491228072,5.16569200779727,60.62346185397867,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,599,933.0,1210.0,36.0,0.0,10.0,225.0,396.0,234.0,32.0,707.0,269.0,25.080385852090032,3.858520900321544,58.429752066115704,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,600,1081.0,1195.0,313.0,0.0,332.0,336.0,70.0,0.0,30.0,1061.0,134.0,0.0,28.95467160037003,88.7866108786611,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,601,1000.0,1210.0,86.0,0.0,15.0,287.0,386.0,192.0,34.0,803.0,215.0,19.2,8.6,66.36363636363637,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,602,899.0,1212.0,305.0,0.0,396.0,158.0,5.0,1.0,34.0,947.0,264.0,0.11123470522803114,33.9265850945495,78.13531353135313,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,603,958.0,1199.0,42.0,0.0,1.0,218.0,381.0,287.0,29.0,670.0,242.0,29.958246346555324,4.3841336116910234,55.87989991659717,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,604,1168.0,1223.0,80.0,0.0,49.0,419.0,364.0,218.0,38.0,701.0,304.0,18.664383561643834,6.8493150684931505,57.31807031888798,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,605,965.0,1210.0,59.0,0.0,11.0,222.0,395.0,246.0,32.0,679.0,285.0,25.492227979274613,6.113989637305699,56.11570247933885,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,606,981.0,1213.0,66.0,0.0,0.0,240.0,390.0,251.0,34.0,716.0,246.0,25.58613659531091,6.727828746177369,59.027205276174776,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,607,1248.0,1198.0,88.0,0.0,56.0,534.0,320.0,213.0,37.0,785.0,200.0,17.067307692307693,7.051282051282051,65.52587646076795,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,608,957.0,1182.0,302.0,0.0,293.0,228.0,111.0,3.0,20.0,1040.0,139.0,0.3134796238244514,31.55694879832811,87.9864636209814,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,609,1195.0,1208.0,179.0,0.0,143.0,470.0,242.0,124.0,37.0,786.0,298.0,10.376569037656903,14.979079497907948,65.06622516556291,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,610,1020.0,1198.0,275.0,0.0,312.0,295.0,100.0,5.0,33.0,1051.0,142.0,0.49019607843137253,26.96078431372549,87.72954924874792,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,611,1129.0,1199.0,67.0,0.0,36.0,422.0,348.0,223.0,33.0,752.0,224.0,19.75199291408326,5.9344552701505755,62.71893244370309,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,612,1023.0,1209.0,61.0,0.0,19.0,285.0,396.0,235.0,27.0,748.0,226.0,22.971652003910066,5.962854349951124,61.869313482216704,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,613,956.0,1189.0,56.0,0.0,19.0,238.0,392.0,229.0,22.0,770.0,190.0,23.95397489539749,5.857740585774058,64.76030277544155,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,614,900.0,1191.0,42.0,0.0,25.0,193.0,352.0,273.0,15.0,624.0,294.0,30.333333333333336,4.666666666666667,52.39294710327456,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,615,1232.0,1204.0,183.0,0.0,131.0,486.0,307.0,83.0,42.0,802.0,319.0,6.737012987012987,14.853896103896103,66.61129568106313,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,616,1221.0,1210.0,192.0,0.0,74.0,446.0,306.0,169.0,34.0,740.0,301.0,13.841113841113842,15.724815724815725,61.15702479338842,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,617,971.0,1223.0,51.0,0.0,0.0,252.0,382.0,252.0,34.0,702.0,269.0,25.952626158599383,5.25231719876416,57.39983646770237,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,618,1064.0,1194.0,298.0,0.0,362.0,329.0,47.0,1.0,27.0,1073.0,120.0,0.09398496240601503,28.007518796992482,89.86599664991624,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,619,952.0,1199.0,40.0,0.0,2.0,218.0,390.0,268.0,34.0,707.0,224.0,28.15126050420168,4.201680672268908,58.965804837364466,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,620,512.0,1201.0,35.0,0.0,12.0,135.0,300.0,0.0,30.0,787.0,414.0,0.0,6.8359375,65.52872606161532,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,621,1028.0,1209.0,294.0,0.0,356.0,261.0,80.0,0.0,37.0,1091.0,118.0,0.0,28.599221789883266,90.2398676592225,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,622,853.0,1201.0,295.0,0.0,342.0,124.0,53.0,8.0,31.0,1010.0,183.0,0.9378663540445485,34.58382180539273,84.09658617818485,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,623,904.0,1207.0,303.0,0.0,288.0,178.0,80.0,23.0,32.0,882.0,302.0,2.5442477876106198,33.517699115044245,73.07373653686827,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,624,950.0,1190.0,324.0,0.0,359.0,208.0,19.0,0.0,40.0,1059.0,131.0,0.0,34.10526315789474,88.99159663865545,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,625,1138.0,1207.0,54.0,0.0,46.0,439.0,359.0,211.0,29.0,793.0,203.0,18.54130052724077,4.745166959578207,65.70008285004143,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,626,1092.0,1205.0,56.0,0.0,6.0,358.0,380.0,261.0,31.0,733.0,211.0,23.9010989010989,5.128205128205128,60.829875518672196,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,627,911.0,1202.0,42.0,0.0,0.0,216.0,368.0,257.0,28.0,700.0,245.0,28.210757409440173,4.610318331503842,58.23627287853578,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,628,1214.0,1199.0,78.0,0.0,50.0,524.0,340.0,206.0,16.0,749.0,244.0,16.96869851729819,6.425041186161449,62.46872393661385,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,629,1436.0,1200.0,69.0,0.0,26.0,704.0,368.0,245.0,24.0,822.0,133.0,17.061281337047355,4.805013927576602,68.5,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,630,1156.0,1200.0,79.0,0.0,28.0,461.0,360.0,197.0,31.0,726.0,277.0,17.041522491349482,6.833910034602077,60.5,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,631,1026.0,1210.0,346.0,0.0,339.0,233.0,66.0,7.0,35.0,1033.0,170.0,0.682261208576998,33.72319688109162,85.37190082644628,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,632,911.0,1196.0,57.0,0.0,0.0,207.0,355.0,267.0,25.0,687.0,242.0,29.308452250274424,6.256860592755214,57.441471571906355,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,633,905.0,1193.0,48.0,0.0,10.0,175.0,366.0,280.0,26.0,700.0,213.0,30.939226519337016,5.303867403314917,58.6756077116513,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,634,1233.0,1193.0,31.0,0.0,55.0,500.0,356.0,253.0,38.0,802.0,138.0,20.519059205190594,2.51419302514193,67.2254819782062,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,635,969.0,1203.0,305.0,0.0,394.0,238.0,4.0,0.0,28.0,865.0,338.0,0.0,31.475748194014447,71.90357439733998,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,636,909.0,1193.0,284.0,0.0,323.0,195.0,71.0,3.0,33.0,1007.0,183.0,0.33003300330033003,31.24312431243124,84.40905280804694,2.037872954566788,resilient
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,637,1391.0,1208.0,63.0,0.0,19.0,640.0,391.0,252.0,26.0,713.0,243.0,18.11646297627606,4.529115744069015,59.02317880794702,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,638,1008.0,1218.0,44.0,0.0,9.0,305.0,395.0,224.0,31.0,717.0,277.0,22.22222222222222,4.365079365079365,58.86699507389162,2.037872954566788,vulnerable
multiple_runs_largerun_db_highthreat_20260410_030216.csv,multiple_runs_largerun_db_highthreat_20260410_030216.csv,639,1020.0,1212.0,291.0,0.0,343.0,267.0,76.0,15.0,28.0,1057.0,140.0,1.4705882352941175,28.52941176470588,87.21122112211222,2.037872954566788,resilient
