source_file,source_path,agent_type,condition,run,learned_helplessness,apathy
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,178,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,179,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,180,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,181,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,182,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,183,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,184,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,185,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,186,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,187,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,188,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,189,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,190,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,191,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,192,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,193,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,194,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,195,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,196,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,197,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,198,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,199,0.0,0.0
multiple_runs_NB_LowThreat_2_20260407_130133.csv,multiple_runs_NB_LowThreat_2_20260407_130133.csv,NB,No ACE,200,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,1,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,2,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,3,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,4,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,5,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,6,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,7,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,8,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,9,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,10,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,11,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,12,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,13,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,14,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,15,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,16,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,17,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,18,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,19,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,20,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,21,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,22,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,23,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,24,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,25,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,26,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,27,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,28,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,29,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,30,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,31,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,32,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,33,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,34,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,35,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,36,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,37,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,38,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,39,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,40,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,41,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,42,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,43,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,44,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,45,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,46,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,47,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,48,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,49,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,50,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,51,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,52,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,53,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,54,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,55,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,56,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,57,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,58,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,59,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,60,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,61,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,62,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,63,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,64,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,65,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,66,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,67,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,68,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,69,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,70,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,71,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,72,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,73,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,74,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,75,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,76,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,77,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,78,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,79,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,80,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,81,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,82,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,83,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,84,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,85,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,86,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,87,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,88,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,89,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,90,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,91,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,92,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,93,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,94,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,95,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,96,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,97,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,98,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,99,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,100,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,101,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,102,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,103,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,104,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,105,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,106,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,107,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,108,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,109,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,110,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,111,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,112,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,113,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,114,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,115,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,116,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,117,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,118,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,119,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,120,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,121,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,122,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,123,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,124,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,125,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,126,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,127,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,128,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,129,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,130,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,131,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,132,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,133,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,134,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,135,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,136,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,137,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,138,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,139,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,140,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,141,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,142,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,143,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,144,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,145,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,146,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,147,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,148,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,149,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,150,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,151,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,152,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,153,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,154,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,155,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,156,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,157,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,158,0.0,0.0
multiple_runs_NB_ModerateThreat_20260407_220003.csv,multiple_runs_NB_ModerateThreat_20260407_220003.csv,NB,Moderate adversity,159,0.0,0.0
