source_file,source_path,condition,run,behavior_key,behavior,behavior_count,total_actions,behavior_percent,threshold_percent,present
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,19,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,2207.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,19,hopefulness,Positive Expectancy,1026.0,1210.0,84.79338842975207,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,20,protective_behavior,Protective Behavior,53.0,1948.0,2.7207392197125255,7.091133199926835,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,20,healthy_friendliness,Healthy Friendliness,10.0,1948.0,0.5133470225872689,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,20,willingness_to_flee,Adaptive Avoidance,30.0,1948.0,1.5400410677618068,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,20,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,1948.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,20,hopefulness,Positive Expectancy,722.0,1195.0,60.41841004184101,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,21,protective_behavior,Protective Behavior,234.0,2311.0,10.125486802250109,7.091133199926835,1
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,21,healthy_friendliness,Healthy Friendliness,196.0,2311.0,8.481176979662484,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,21,willingness_to_flee,Adaptive Avoidance,30.0,2311.0,1.2981393336218088,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,21,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,2311.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,21,hopefulness,Positive Expectancy,841.0,1204.0,69.85049833887044,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,22,protective_behavior,Protective Behavior,46.0,1888.0,2.4364406779661016,7.091133199926835,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,22,healthy_friendliness,Healthy Friendliness,11.0,1888.0,0.5826271186440678,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,22,willingness_to_flee,Adaptive Avoidance,4.0,1888.0,0.211864406779661,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,22,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,1888.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,22,hopefulness,Positive Expectancy,717.0,1191.0,60.20151133501259,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,23,protective_behavior,Protective Behavior,304.0,2142.0,14.19234360410831,7.091133199926835,1
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,23,healthy_friendliness,Healthy Friendliness,391.0,2142.0,18.253968253968253,14.57509021484314,1
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,23,willingness_to_flee,Adaptive Avoidance,14.0,2142.0,0.6535947712418301,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,23,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,2142.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,23,hopefulness,Positive Expectancy,1001.0,1204.0,83.13953488372093,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,24,protective_behavior,Protective Behavior,53.0,2082.0,2.5456292026897214,7.091133199926835,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,24,healthy_friendliness,Healthy Friendliness,3.0,2082.0,0.1440922190201729,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,24,willingness_to_flee,Adaptive Avoidance,35.0,2082.0,1.6810758885686838,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,24,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,2082.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,24,hopefulness,Positive Expectancy,750.0,1189.0,63.07821698906644,88.61700772779747,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,25,protective_behavior,Protective Behavior,43.0,1999.0,2.1510755377688846,7.091133199926835,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,25,healthy_friendliness,Healthy Friendliness,2.0,1999.0,0.10005002501250625,14.57509021484314,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,25,willingness_to_flee,Adaptive Avoidance,25.0,1999.0,1.250625312656328,10.929672899190141,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,25,community_trusting_vulnerability,Help-Seeking Vulnerability,0.0,1999.0,0.0,3.2508742608217043,0
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,25,hopefulness,Positive Expectancy,700.0,1184.0,59.12162162162162,88.61700772779747,0
