source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,72,34.97835497835498,7.0995670995671,5.800865800865801,52.121212121212125
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,73,54.58515283842795,8.12227074235808,6.812227074235808,30.480349344978166
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,74,37.15798764342454,7.94351279788173,5.29567519858782,49.60282436010591
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,75,51.77570093457944,12.897196261682243,6.728971962616822,28.598130841121495
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,76,33.44917463075586,7.90616854908775,5.907906168549087,52.7367506516073
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,77,36.90068493150685,8.561643835616438,5.136986301369863,49.40068493150685
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,78,52.39755884917175,9.15431560592851,5.754141238012206,32.69398430688753
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,79,27.915194346289752,7.243816254416961,5.742049469964664,59.09893992932862
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,80,62.36162361623616,9.22509225092251,7.011070110701106,21.40221402214022
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,81,54.757281553398066,26.407766990291265,6.213592233009709,12.62135922330097
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,82,75.13513513513513,7.3873873873873865,6.036036036036037,11.441441441441441
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,83,72.53032928942808,8.232235701906413,5.545927209705372,13.69150779896014
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,84,65.88921282798835,14.285714285714285,6.316812439261418,13.508260447035958
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,85,69.66632962588474,11.830131445904954,6.875631951466127,11.627906976744185
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,86,76.29310344827587,8.879310344827585,6.120689655172414,8.706896551724137
