source_file,source_path,condition,role,run,adaptive_count,maladaptive_count,total_complex_behaviors,adaptive_pct,maladaptive_pct
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,10,1614,596,2210,73.03167420814479,26.968325791855204
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,11,817,1530,2347,34.81039625053259,65.18960374946741
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,12,1680,529,2209,76.05251244907197,23.94748755092802
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,13,1627,564,2191,74.25832952989502,25.741670470104978
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,14,911,1317,2228,40.8886894075404,59.11131059245961
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,15,877,1373,2250,38.977777777777774,61.022222222222226
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,16,899,1208,2107,42.66729947793071,57.33270052206929
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,17,873,1372,2245,38.88641425389755,61.11358574610245
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,18,784,1111,1895,41.37203166226913,58.62796833773088
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,19,1655,552,2207,74.98867240598098,25.01132759401903
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,20,815,1133,1948,41.837782340862425,58.162217659137575
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,21,1301,1010,2311,56.29597576806577,43.70402423193423
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,22,778,1110,1888,41.20762711864407,58.79237288135594
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,23,1710,432,2142,79.83193277310924,20.168067226890756
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,24,841,1241,2082,40.39385206532181,59.60614793467819
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,25,770,1229,1999,38.519259629814904,61.480740370185096
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,26,1061,1168,2229,47.59982054733064,52.40017945266936
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,27,799,1187,1986,40.23162134944612,59.76837865055388
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,28,881,1437,2318,38.00690250215703,61.99309749784297
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,29,842,1175,2017,41.745166088249874,58.254833911750126
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,30,880,1308,2188,40.21937842778793,59.78062157221207
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,31,1048,1226,2274,46.08619173262973,53.91380826737028
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,32,1664,498,2162,76.96577243293247,23.034227567067532
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,33,945,1283,2228,42.41472172351885,57.58527827648115
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,34,1711,475,2186,78.2708142726441,21.7291857273559
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,35,749,1161,1910,39.21465968586387,60.78534031413613
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,36,1553,643,2196,70.71948998178506,29.280510018214933
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,37,1733,420,2153,80.49233627496515,19.507663725034835
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,38,1146,1109,2255,50.82039911308204,49.17960088691796
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,39,826,1264,2090,39.52153110047847,60.47846889952153
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,40,1694,598,2292,73.90924956369983,26.090750436300176
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,41,1606,587,2193,73.2330141358869,26.766985864113085
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,42,857,993,1850,46.32432432432432,53.67567567567567
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,43,799,1200,1999,39.96998499249625,60.030015007503756
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,44,754,1236,1990,37.88944723618091,62.11055276381909
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,45,1649,593,2242,73.55040142729705,26.449598572702943
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,46,1591,554,2145,74.17249417249417,25.827505827505824
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,47,704,1127,1831,38.448935008192244,61.551064991807756
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,48,1074,1237,2311,46.473388143660756,53.526611856339244
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,49,792,1217,2009,39.42259830761573,60.57740169238427
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,50,1662,591,2253,73.76830892143809,26.23169107856192
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,51,809,1162,1971,41.04515474378488,58.954845256215116
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,52,670,1150,1820,36.81318681318682,63.18681318681318
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,53,1660,503,2163,76.74526121128062,23.25473878871937
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,54,878,1282,2160,40.64814814814815,59.351851851851855
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,55,1661,494,2155,77.07656612529003,22.92343387470998
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,56,796,1150,1946,40.90441932168551,59.0955806783145
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,57,1671,496,2167,77.111213659437,22.88878634056299
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,58,1603,504,2107,76.0797342192691,23.920265780730897
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,59,794,1175,1969,40.325038090401215,59.67496190959878
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,60,768,1212,1980,38.78787878787879,61.212121212121204
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,61,757,1165,1922,39.38605619146722,60.61394380853278
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,62,724,1136,1860,38.924731182795696,61.0752688172043
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,63,1111,1241,2352,47.23639455782313,52.763605442176875
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,64,774,1138,1912,40.48117154811715,59.51882845188285
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,65,1704,518,2222,76.6876687668767,23.312331233123313
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,66,856,1358,2214,38.66305329719964,61.33694670280037
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,67,838,1222,2060,40.679611650485434,59.320388349514566
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,68,787,1339,2126,37.01787394167451,62.98212605832549
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,69,1205,1120,2325,51.82795698924731,48.17204301075269
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,70,894,1394,2288,39.07342657342657,60.92657342657343
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,71,1649,581,2230,73.94618834080717,26.053811659192828
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,72,836,1160,1996,41.883767535070135,58.116232464929865
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,73,1179,1035,2214,53.2520325203252,46.7479674796748
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,74,820,1216,2036,40.27504911591356,59.72495088408645
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,75,1518,580,2098,72.35462345090562,27.645376549094376
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,76,831,1163,1994,41.675025075225676,58.32497492477432
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,77,803,1232,2035,39.45945945945946,60.54054054054055
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,78,953,1253,2206,43.20036264732548,56.79963735267452
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,79,799,1128,1927,41.46341463414634,58.536585365853654
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,80,1631,648,2279,71.56647652479158,28.43352347520842
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,81,1581,550,2131,74.19052088221493,25.809479117785077
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,82,817,1525,2342,34.88471391972673,65.11528608027326
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,83,763,1522,2285,33.391684901531725,66.60831509846827
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,84,1690,567,2257,74.87815684536996,25.121843154630042
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,85,1377,869,2246,61.308993766696354,38.691006233303646
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,86,853,1568,2421,35.2333746385791,64.7666253614209
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,87,1565,583,2148,72.8584729981378,27.141527001862197
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,88,807,1175,1982,40.716448032290614,59.28355196770938
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,89,912,1234,2146,42.49767008387698,57.50232991612302
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,90,817,1198,2015,40.54590570719603,59.45409429280397
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,91,800,1173,1973,40.54738976178409,59.45261023821592
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,92,875,1216,2091,41.84600669536107,58.15399330463893
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,93,1609,613,2222,72.41224122412241,27.587758775877585
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,94,778,1210,1988,39.13480885311871,60.865191146881294
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,95,1651,565,2216,74.50361010830325,25.49638989169675
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,96,966,1153,2119,45.58754129306276,54.41245870693724
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,97,1587,578,2165,73.30254041570439,26.697459584295615
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,98,1299,962,2261,57.45245466607696,42.54754533392304
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,99,921,1373,2294,40.14821272885789,59.85178727114211
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,100,1654,512,2166,76.36195752539243,23.63804247460757
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,101,908,1409,2317,39.18860595597756,60.811394044022435
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,102,1259,1044,2303,54.66782457663917,45.33217542336083
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,103,1703,469,2172,78.40699815837937,21.593001841620627
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,104,891,1119,2010,44.32835820895523,55.67164179104478
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,105,800,1276,2076,38.53564547206166,61.46435452793835
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,106,779,1175,1954,39.86693961105425,60.13306038894575
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,107,861,1136,1997,43.114672008012015,56.88532799198798
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,108,1773,359,2132,83.16135084427768,16.838649155722326
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,109,1584,450,2034,77.87610619469027,22.123893805309734
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,110,868,1439,2307,37.6246207195492,62.3753792804508
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,111,1688,498,2186,77.21866422689845,22.781335773101556
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,112,827,1433,2260,36.5929203539823,63.40707964601769
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,113,784,1531,2315,33.86609071274298,66.13390928725703
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,114,1619,624,2243,72.18011591618368,27.819884083816316
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,115,744,1200,1944,38.2716049382716,61.72839506172839
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,116,1707,432,2139,79.80364656381487,20.196353436185134
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,117,902,1413,2315,38.963282937365015,61.03671706263499
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,118,813,1131,1944,41.82098765432099,58.17901234567901
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,119,793,1257,2050,38.6829268292683,61.3170731707317
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,120,708,1335,2043,34.65491923641703,65.34508076358296
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,121,1606,612,2218,72.40757439134356,27.592425608656445
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,122,1721,547,2268,75.88183421516756,24.118165784832453
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,123,1679,451,2130,78.82629107981221,21.173708920187792
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,124,1595,610,2205,72.33560090702947,27.66439909297052
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,125,1088,1160,2248,48.39857651245551,51.60142348754449
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,126,809,1119,1928,41.96058091286307,58.039419087136935
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,127,1602,561,2163,74.06380027739252,25.93619972260749
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,128,844,1217,2061,40.95099466278506,59.04900533721494
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,129,1580,610,2190,72.14611872146118,27.85388127853881
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,130,812,1095,1907,42.57996853696906,57.42003146303094
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,131,824,1106,1930,42.69430051813472,57.30569948186528
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,132,774,1169,1943,39.83530622748327,60.16469377251673
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,133,1713,498,2211,77.47625508819539,22.523744911804613
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,134,777,1146,1923,40.40561622464899,59.59438377535101
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,135,1633,537,2170,75.25345622119815,24.746543778801843
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,136,840,1080,1920,43.75,56.25
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,137,765,1135,1900,40.26315789473684,59.73684210526316
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,138,1636,493,2129,76.84358853922029,23.156411460779708
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,139,1645,561,2206,74.56935630099728,25.43064369900272
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,140,825,1201,2026,40.72063178677197,59.27936821322803
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,141,1678,605,2283,73.49978098992554,26.500219010074467
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,142,885,1178,2063,42.898691226369365,57.101308773630635
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,143,1232,1002,2234,55.14771709937332,44.852282900626676
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,144,1650,480,2130,77.46478873239437,22.535211267605636
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,145,841,1480,2321,36.23438173201207,63.76561826798793
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,146,764,1133,1897,40.274117026884554,59.72588297311544
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,147,1592,560,2152,73.97769516728626,26.022304832713754
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,148,1026,1228,2254,45.51907719609583,54.48092280390418
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,149,1798,416,2214,81.21047877145439,18.78952122854562
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,150,1107,1139,2246,49.28762243989314,50.71237756010686
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,151,1641,514,2155,76.14849187935035,23.851508120649655
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,152,835,1528,2363,35.33643673296657,64.66356326703342
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,153,770,1134,1904,40.44117647058824,59.55882352941176
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,154,705,1109,1814,38.86438809261301,61.13561190738699
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,155,933,1269,2202,42.370572207084464,57.629427792915536
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,156,850,1224,2074,40.98360655737705,59.01639344262295
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,157,1606,685,2291,70.1003928415539,29.899607158446095
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,158,1242,1093,2335,53.190578158458244,46.809421841541756
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,159,761,1078,1839,41.38118542686243,58.61881457313758
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,160,793,1061,1854,42.77238403451996,57.22761596548004
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,161,847,1433,2280,37.14912280701754,62.85087719298246
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,162,834,1105,1939,43.01186178442496,56.988138215575034
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,163,782,1399,2181,35.85511233379184,64.14488766620816
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,164,1722,387,2109,81.65007112375532,18.349928876244665
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,ACE,DB,165,793,1311,2104,37.69011406844107,62.30988593155894
